GeneID,Hpb_1,Hpb_2,Hpb_3,Hpb_4,Hpb_5,Naive_1,Naive_2,Naive_3,Naive_4,Naive_5
MGP_BALBcJ_G0031197,161,165,97,109,159,171,155,169,30,212
MGP_BALBcJ_G0002002,2,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0002006,0,0,2,0,0,12,3,0,0,2
MGP_BALBcJ_G0001876,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0030935,54,41,34,12,26,32,24,41,40,38
MGP_BALBcJ_G0009752,353,431,444,1890,609,373,313,328,2113,410
MGP_BALBcJ_G0031328,0,2,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0013428,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0030987,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0031154,1126,751,882,955,601,459,647,569,373,487
MGP_BALBcJ_G0015570,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0013311,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0031316,16,6,9,10,6,4,5,2,0,5
MGP_BALBcJ_G0031022,2664,1952,2431,495,1902,2463,2019,2115,230,1706
MGP_BALBcJ_G0030570,180,257,136,48,234,300,368,341,24,400
MGP_BALBcJ_G0007078,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0030656,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0031266,4224,2915,3746,712,3305,3550,2762,2914,445,2396
MGP_BALBcJ_G0001843,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0000253,0,0,0,0,0,0,1,0,0,0
MGP_BALBcJ_G0030568,270,236,238,266,187,190,215,199,398,256
MGP_BALBcJ_G0031391,188,160,167,216,180,112,148,144,59,197
MGP_BALBcJ_G0013364,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0002087,0,0,0,0,0,1,0,0,0,0
MGP_BALBcJ_G0030405,74,69,66,189,66,73,135,85,96,137
MGP_BALBcJ_G0015579,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0031076,1942,1513,1914,3043,1654,1484,1435,1489,2405,1674
MGP_BALBcJ_G0002065,0,6,2,0,12,2,10,1,0,0
MGP_BALBcJ_G0031423,70,46,34,130,34,50,44,62,42,58
MGP_BALBcJ_G0030895,9,5,14,0,3,15,8,11,0,11
MGP_BALBcJ_G0002537,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0013456,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0030648,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0030869,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0000113,0,0,0,0,0,0,2,2,0,0
MGP_BALBcJ_G0013458,2,18,5,5,6,8,4,6,16,6
MGP_BALBcJ_G0040461,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0001861,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0030896,4,3,4,0,0,2,6,5,0,0
MGP_BALBcJ_G0030976,0,2,0,0,2,0,0,0,0,0
MGP_BALBcJ_G0030942,2,0,0,0,4,0,2,0,0,5
MGP_BALBcJ_G0030459,740,769,602,2484,750,786,891,898,1328,895
MGP_BALBcJ_G0004199,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0031120,20,9,14,12,16,8,26,22,19,19
MGP_BALBcJ_G0031167,358,281,287,373,230,309,261,303,368,234
MGP_BALBcJ_G0031286,168,215,152,237,159,273,242,138,174,168
MGP_BALBcJ_G0009765,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0040440,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0001856,0,0,0,0,0,0,2,0,0,0
MGP_BALBcJ_G0001915,3,2,2,0,2,2,0,0,0,0
MGP_BALBcJ_G0004319,40,45,52,0,40,43,42,65,0,37
MGP_BALBcJ_G0031053,4050,3546,3494,11165,4029,4214,3895,4105,7779,4087
MGP_BALBcJ_G0002090,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0030665,5835,7573,4983,8338,6515,7285,6098,5533,5003,4322
MGP_BALBcJ_G0031021,2771,2108,2235,1429,2286,2221,2158,2509,658,2077
MGP_BALBcJ_G0030689,8,5,19,42,8,6,9,10,0,12
MGP_BALBcJ_G0036685,0,0,2,0,0,0,4,0,0,2
MGP_BALBcJ_G0004326,7,6,10,10,10,2,15,19,28,8
MGP_BALBcJ_G0030590,2,0,6,0,4,2,6,4,0,0
MGP_BALBcJ_G0006947,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0013758,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0031252,207,184,161,0,148,157,203,208,0,155
MGP_BALBcJ_G0013453,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0008859,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0009755,1,3,2,0,4,3,5,5,0,8
MGP_BALBcJ_G0030503,10691,10084,8205,15810,9668,9941,9233,9057,9165,8083
MGP_BALBcJ_G0013394,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0039803,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0004201,22,10,12,60,27,12,7,13,0,18
MGP_BALBcJ_G0001896,8,8,2,0,8,5,2,2,24,2
MGP_BALBcJ_G0030751,373,146,257,7,168,76,248,161,4,134
MGP_BALBcJ_G0040432,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0013446,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0031238,2278,2476,1819,2634,2285,2743,3022,2427,1112,2314
MGP_BALBcJ_G0007055,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0031117,2659,3407,2479,2245,2890,3214,3255,2740,1054,2410
MGP_BALBcJ_G0006959,0,0,0,0,0,0,0,2,0,0
MGP_BALBcJ_G0013312,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0001869,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0013638,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0006972,11,12,9,120,8,13,2,13,36,14
MGP_BALBcJ_G0013319,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0031050,2,2,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0001900,0,0,0,34,0,0,0,0,0,1
MGP_BALBcJ_G0000100,109,130,133,16,20,40,308,129,15,20
MGP_BALBcJ_G0001836,30,10,29,94,7,13,14,12,18,24
MGP_BALBcJ_G0009745,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0031415,12,11,4,0,0,0,6,4,12,8
MGP_BALBcJ_G0015571,0,2,6,0,0,4,4,0,0,0
MGP_BALBcJ_G0031164,1219,771,748,576,779,693,623,716,476,649
MGP_BALBcJ_G0039335,2,1,13,0,6,1,6,9,0,0
MGP_BALBcJ_G0004337,1,2,11,0,0,2,0,0,1,2
MGP_BALBcJ_G0031169,2337,1313,1283,1403,1523,1109,1172,1662,1038,1251
MGP_BALBcJ_G0004285,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0001954,0,0,0,1,4,2,0,0,0,0
MGP_BALBcJ_G0013751,0,1,1,0,0,0,0,0,0,0
MGP_BALBcJ_G0031189,4964,4908,4313,7235,4973,4544,5827,4639,2525,4679
MGP_BALBcJ_G0031441,10,16,16,22,6,14,10,10,0,4
MGP_BALBcJ_G0031322,137,54,75,62,57,54,86,26,18,47
MGP_BALBcJ_G0000040,49,39,62,31,29,34,121,60,17,33
MGP_BALBcJ_G0030432,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0000126,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0002088,0,0,0,0,0,0,0,0,0,2
MGP_BALBcJ_G0040417,0,0,0,0,0,1,0,0,0,0
MGP_BALBcJ_G0031368,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0031434,3,2,9,0,1,8,2,6,28,14
MGP_BALBcJ_G0002541,17,4,28,0,9,9,13,11,0,4
MGP_BALBcJ_G0013522,4,0,0,0,2,1,0,2,3,0
MGP_BALBcJ_G0001823,0,0,0,0,0,0,2,0,0,0
MGP_BALBcJ_G0008926,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0015585,6,2,6,42,6,16,6,6,4,2
MGP_BALBcJ_G0031226,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0013491,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0031404,2,5,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0030984,1830,2137,1581,1536,1867,2015,1952,2293,951,1962
MGP_BALBcJ_G0006948,1,0,0,0,0,4,0,0,0,2
MGP_BALBcJ_G0040476,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0006900,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0031235,9,2,1,0,3,1,3,3,0,4
MGP_BALBcJ_G0031052,1130,1020,1067,1821,1089,1000,995,986,959,1016
MGP_BALBcJ_G0001922,73,48,56,92,71,39,91,107,20,30
MGP_BALBcJ_G0013400,0,0,0,0,1,0,1,2,26,2
MGP_BALBcJ_G0040451,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0000214,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0007015,3,4,6,0,8,5,3,5,0,11
MGP_BALBcJ_G0006885,8,0,6,24,8,0,2,2,0,2
MGP_BALBcJ_G0013321,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0030621,16368,16787,12777,88598,18239,17301,20230,15718,53931,17706
MGP_BALBcJ_G0038032,1,2,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0030548,689,569,657,299,584,588,613,648,131,491
MGP_BALBcJ_G0031039,1139,752,783,1184,707,626,586,708,598,591
MGP_BALBcJ_G0040419,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0031227,0,0,0,14,6,0,0,0,0,0
MGP_BALBcJ_G0013621,4,11,20,0,10,2,11,12,0,4
MGP_BALBcJ_G0007073,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0013730,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0031337,17,12,13,10,10,3,18,7,44,1
MGP_BALBcJ_G0000127,281,332,118,76,76,26,572,253,40,95
MGP_BALBcJ_G0038075,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0000240,0,0,0,0,0,0,0,1,0,0
MGP_BALBcJ_G0002027,12,12,12,0,8,6,14,22,0,13
MGP_BALBcJ_G0030785,705,839,657,1084,697,691,844,703,565,690
MGP_BALBcJ_G0001887,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0030735,150,126,190,333,155,107,131,119,162,118
MGP_BALBcJ_G0006995,0,0,2,0,0,2,0,0,0,0
MGP_BALBcJ_G0001895,18,1,2,0,8,12,6,12,16,12
MGP_BALBcJ_G0002055,0,0,0,0,0,2,0,0,0,0
MGP_BALBcJ_G0015573,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0040455,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0002059,0,0,0,0,0,2,0,0,1,0
MGP_BALBcJ_G0030872,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0030663,6931,6108,5688,15965,6498,6806,6093,5851,9892,5494
MGP_BALBcJ_G0031003,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0013697,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0030479,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0040418,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0001949,6,2,2,0,0,0,2,0,0,4
MGP_BALBcJ_G0031183,4600,3597,3871,7053,4134,3454,3332,3587,5339,3831
MGP_BALBcJ_G0006979,11,11,14,14,16,6,18,4,4,29
MGP_BALBcJ_G0004196,0,0,0,0,0,0,2,0,0,0
MGP_BALBcJ_G0000041,74,66,61,9,40,44,66,60,14,34
MGP_BALBcJ_G0013330,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0013559,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0030878,259,382,219,1840,392,422,500,563,760,441
MGP_BALBcJ_G0031432,0,0,0,0,2,0,0,0,0,0
MGP_BALBcJ_G0001886,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0030776,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0007024,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0007075,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0031186,1207,1299,941,274,1328,1287,1367,1197,97,1134
MGP_BALBcJ_G0030913,2030,1951,1940,3000,2066,1848,1866,1712,2328,1973
MGP_BALBcJ_G0004294,0,1,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0031024,2576,2234,1790,806,1784,1575,1468,1690,274,1097
MGP_BALBcJ_G0030483,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0030454,580,597,561,1283,575,639,554,466,652,560
MGP_BALBcJ_G0039310,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0006985,1,6,8,0,0,0,2,3,0,2
MGP_BALBcJ_G0013624,0,0,0,0,2,0,0,0,0,0
MGP_BALBcJ_G0030589,4055,4293,3699,5220,4519,4044,4251,3431,2219,2961
MGP_BALBcJ_G0030938,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0000242,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0031406,5959,6770,5400,8826,6678,6543,5004,4610,4299,5200
MGP_BALBcJ_G0013705,10,16,11,11,9,8,7,6,33,1
MGP_BALBcJ_G0001909,14,2,7,47,15,12,10,0,37,7
MGP_BALBcJ_G0006937,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0031094,1674,1660,1481,654,1701,1562,1585,1584,461,1749
MGP_BALBcJ_G0031105,1843,1594,1551,578,1969,2005,2051,1987,228,1957
MGP_BALBcJ_G0030753,4654,3605,3361,1322,3685,3834,3432,3967,440,3259
MGP_BALBcJ_G0031100,4495,5025,3850,4488,4887,5017,5462,4809,2066,4400
MGP_BALBcJ_G0007025,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0037094,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0031153,1546,1435,1253,6240,1668,1436,1564,1420,4041,1477
MGP_BALBcJ_G0030686,450,388,391,620,381,425,521,432,552,349
MGP_BALBcJ_G0030701,667,724,681,2334,710,759,856,639,974,827
MGP_BALBcJ_G0000223,1,0,2,0,0,0,0,0,0,0
MGP_BALBcJ_G0031466,362,215,269,620,231,137,212,191,218,99
MGP_BALBcJ_G0030494,5365,5591,5104,3895,4992,5411,5242,5355,1242,5274
MGP_BALBcJ_G0013308,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0008922,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0008910,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0006910,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0000097,0,0,0,0,0,0,0,2,0,0
MGP_BALBcJ_G0013438,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0030633,0,0,2,0,0,0,0,2,0,0
MGP_BALBcJ_G0004722,14,0,5,0,5,4,3,11,0,0
MGP_BALBcJ_G0006888,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0002070,4,0,0,0,4,0,0,0,0,4
MGP_BALBcJ_G0004202,2,4,0,0,2,0,0,2,0,0
MGP_BALBcJ_G0013494,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0009754,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0008928,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0008898,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0004249,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0013524,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0038045,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0013377,0,0,0,0,0,0,0,0,0,2
MGP_BALBcJ_G0031143,2734,2452,2408,2970,2671,2255,2283,2426,1758,2298
MGP_BALBcJ_G0030576,5243,4132,4164,3853,4654,3514,5162,4483,1523,3617
MGP_BALBcJ_G0002044,33,51,82,202,72,34,44,60,46,37
MGP_BALBcJ_G0006926,4,7,4,40,0,2,2,2,0,7
MGP_BALBcJ_G0004345,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0030839,10096,8154,8863,17432,9568,7887,8767,9269,16279,9026
MGP_BALBcJ_G0030967,3620,2414,2306,4613,2028,1483,2328,2412,2426,1782
MGP_BALBcJ_G0031356,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0013460,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0002028,8,12,2,0,8,0,6,6,10,2
MGP_BALBcJ_G0013537,0,0,0,0,0,1,0,0,0,0
MGP_BALBcJ_G0039324,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0031064,0,0,0,2,0,0,0,4,0,0
MGP_BALBcJ_G0039313,0,1,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0031237,3953,3671,3041,2608,3828,3832,4035,3888,953,4019
MGP_BALBcJ_G0002001,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0039303,0,1,0,0,1,1,1,0,0,0
MGP_BALBcJ_G0002593,0,2,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0040475,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0013427,0,0,0,0,0,0,2,0,0,0
MGP_BALBcJ_G0008913,1,4,5,0,3,1,3,1,0,6
MGP_BALBcJ_G0013753,4,6,5,17,1,4,3,3,18,8
MGP_BALBcJ_G0007030,2,1,4,22,4,4,0,7,0,3
MGP_BALBcJ_G0031033,12,10,10,24,16,20,17,6,27,12
MGP_BALBcJ_G0030747,1818,1660,1628,737,1692,1694,1715,1698,327,1523
MGP_BALBcJ_G0013350,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0040449,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0030694,9266,7384,5911,4704,6206,6979,9342,7907,1816,6753
MGP_BALBcJ_G0030680,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0002098,0,0,2,0,10,0,4,0,0,2
MGP_BALBcJ_G0013664,0,0,0,1,0,0,0,0,1,0
MGP_BALBcJ_G0040462,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0006968,0,0,0,0,2,0,0,0,0,0
MGP_BALBcJ_G0008885,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0002539,9,8,15,0,6,6,7,2,2,10
MGP_BALBcJ_G0004307,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0013516,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0031361,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0013640,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0001874,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0031375,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0002587,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0001997,10,3,6,20,8,2,0,6,127,10
MGP_BALBcJ_G0001930,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0030676,2918,3019,2486,1484,3034,2990,3577,3087,677,3266
MGP_BALBcJ_G0031029,408,523,373,468,535,509,598,527,247,457
MGP_BALBcJ_G0008863,0,0,0,0,0,3,0,0,0,0
MGP_BALBcJ_G0015566,24,18,25,12,28,16,27,21,31,20
MGP_BALBcJ_G0030752,165,122,162,290,94,90,101,138,82,134
MGP_BALBcJ_G0031369,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0006924,182,157,134,278,220,166,125,135,156,115
MGP_BALBcJ_G0004213,0,0,0,12,0,0,0,1,0,2
MGP_BALBcJ_G0031384,3750,3340,3296,5427,3514,3408,3111,3435,3768,2817
MGP_BALBcJ_G0039341,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0001966,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0004349,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0001819,208,153,91,573,194,96,88,102,498,142
MGP_BALBcJ_G0030520,1562,1494,1461,2796,1555,1425,1161,1305,2289,1474
MGP_BALBcJ_G0031270,2316,1928,1717,779,2090,2324,2199,2036,355,1895
MGP_BALBcJ_G0006970,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0031166,78,50,81,46,49,52,69,46,111,39
MGP_BALBcJ_G0030841,8145,8319,7271,12132,8756,8386,9496,8472,5647,8164
MGP_BALBcJ_G0040416,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0013482,18,25,18,23,30,37,31,44,1,26
MGP_BALBcJ_G0007046,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0031034,929,735,602,124,671,701,685,814,339,688
MGP_BALBcJ_G0004333,6,2,6,0,2,2,4,8,0,3
MGP_BALBcJ_G0013337,6,12,5,0,5,7,11,4,0,18
MGP_BALBcJ_G0030684,9230,11093,8698,2788,10936,10871,9862,9862,910,9817
MGP_BALBcJ_G0030478,0,1,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0004352,6,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0013669,1,1,1,0,2,1,5,3,0,2
MGP_BALBcJ_G0031293,514,579,591,377,650,528,422,537,245,362
MGP_BALBcJ_G0001977,34,10,9,0,18,16,22,4,0,6
MGP_BALBcJ_G0031274,5434,4935,3929,1544,4682,4744,4938,4349,591,4325
MGP_BALBcJ_G0001852,18,40,42,28,58,59,40,41,4,42
MGP_BALBcJ_G0001847,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0031395,5183,4278,4160,1639,4412,4684,4789,3907,747,3168
MGP_BALBcJ_G0002549,0,0,1,0,0,0,0,0,0,0
MGP_BALBcJ_G0002020,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0013349,0,2,0,0,2,0,0,0,0,0
MGP_BALBcJ_G0038025,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0039293,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0030975,177,168,110,78,105,124,115,109,16,106
MGP_BALBcJ_G0004309,2,2,4,0,4,4,2,0,0,3
MGP_BALBcJ_G0031424,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0038024,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0002071,2,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0000226,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0031360,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0004214,10,7,9,0,5,4,2,3,0,3
MGP_BALBcJ_G0013385,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0031240,2830,2018,2389,1303,2343,2579,2651,2340,530,2015
MGP_BALBcJ_G0001827,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0013590,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0006952,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0013452,0,0,1,3,0,0,0,0,0,0
MGP_BALBcJ_G0031332,128,79,84,76,82,50,112,101,174,69
MGP_BALBcJ_G0031308,5,5,2,36,5,0,15,5,17,4
MGP_BALBcJ_G0030699,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0030504,31,36,23,36,15,30,36,22,4,23
MGP_BALBcJ_G0006897,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0031470,5199,4886,4548,15064,4980,4842,5016,5096,9146,4849
MGP_BALBcJ_G0015575,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0013634,16,18,16,1,19,28,16,11,45,8
MGP_BALBcJ_G0008901,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0031247,9644,11202,7317,4705,9611,9834,11669,11220,2059,11107
MGP_BALBcJ_G0002466,1,0,2,0,1,1,4,3,0,4
MGP_BALBcJ_G0004228,2,6,2,0,0,7,0,0,0,2
MGP_BALBcJ_G0013517,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0013492,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0030428,338,262,293,449,293,185,176,193,233,150
MGP_BALBcJ_G0031073,87,82,88,162,70,88,86,109,192,75
MGP_BALBcJ_G0000015,58836,38342,28413,49754,16382,13576,71539,34110,31020,18365
MGP_BALBcJ_G0030803,2703,1803,1626,3989,1309,1232,1700,1266,3416,1445
MGP_BALBcJ_G0001924,0,0,1,0,0,1,0,0,0,0
MGP_BALBcJ_G0031396,0,2,4,0,4,4,2,10,10,4
MGP_BALBcJ_G0031132,3170,2647,2636,3367,2868,2864,2788,3029,2392,2684
MGP_BALBcJ_G0031152,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0030816,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0030575,287,202,121,105,161,86,161,121,45,78
MGP_BALBcJ_G0000110,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0031335,5,1,2,0,5,1,7,3,0,4
MGP_BALBcJ_G0007013,9,11,17,0,8,17,14,5,10,17
MGP_BALBcJ_G0030708,1139,1312,1061,3478,1212,1500,1289,1150,2256,1098
MGP_BALBcJ_G0002457,0,0,2,0,0,0,0,0,0,3
MGP_BALBcJ_G0000150,797,23,26,0,9,9,16,4,0,11
MGP_BALBcJ_G0013322,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0030855,226,185,169,118,169,191,261,237,36,244
MGP_BALBcJ_G0013639,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0031457,20,62,39,26,42,10,30,27,0,24
MGP_BALBcJ_G0009739,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0002074,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0000125,58,10,150,32,44,18,10,4,0,2
MGP_BALBcJ_G0006887,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0001971,12,6,10,0,7,10,14,6,0,6
MGP_BALBcJ_G0040441,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0030407,572,564,402,479,503,502,703,521,283,642
MGP_BALBcJ_G0008900,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0031038,0,0,0,0,2,0,0,0,0,0
MGP_BALBcJ_G0030863,52884,58609,38401,112104,60976,68039,53079,50826,63675,54118
MGP_BALBcJ_G0030493,44,41,51,4,65,38,64,54,18,39
MGP_BALBcJ_G0031088,140,94,315,16,101,66,84,88,38,78
MGP_BALBcJ_G0031058,386,247,316,710,256,199,307,260,576,301
MGP_BALBcJ_G0000145,834,93,113,954,79,65,271,92,57,76
MGP_BALBcJ_G0006893,0,0,2,0,0,0,0,0,0,0
MGP_BALBcJ_G0006957,1,0,7,0,0,0,2,5,0,0
MGP_BALBcJ_G0030932,962,1046,862,374,964,1156,899,927,158,804
MGP_BALBcJ_G0000121,6,4,8,0,8,0,26,5,0,0
MGP_BALBcJ_G0001945,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0030767,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0000147,12,4,5,0,1,1,0,2,0,1
MGP_BALBcJ_G0013709,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0031071,814,437,625,1440,559,313,351,441,1064,440
MGP_BALBcJ_G0006923,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0009736,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0015584,2,10,12,0,10,12,9,18,1,16
